date,Open,High,Low,Close,Volume
2020-09-10,117.07631155381702,117.2124914481067,109.43074927727804,110.39373779296875,182274400
2020-09-11,111.44427369473487,112.08627097984936,106.9989538192749,108.94438934326172,180860300
2020-09-14,111.59019158497078,112.76717927863528,109.72257511673861,112.21273040771484,140150100
2020-09-15,115.10170879439112,115.58806773554421,110.51047920250615,112.38782501220703,184642000
2020-09-16,112.08627773862457,112.83526719517445,108.98330551595791,109.07084655761719,154679000
2020-09-17,106.72660109375049,109.13893714718215,105.74415401119464,107.32968139648438,178011000
2020-09-18,107.38803570255637,107.85493604325933,103.19561736370885,103.92515563964844,287104900
2020-09-21,101.68792447129736,107.18378178328017,100.28720839881021,107.0767822265625,195713800
2020-09-22,109.60584204815116,109.78093154907663,106.18187865602258,108.75957489013672,183055400
2020-09-23,108.57475477224305,109.05138437794632,103.85706788480732,104.19752502441406,150718700
2020-09-24,102.30071754136085,107.242125181147,102.1353573153781,105.26750946044922,167743300
2020-09-25,105.4717817638898,109.37238186529035,104.73251422513682,109.21674346923828,149981400
2020-09-28,111.8722854078883,112.17382557575709,109.70312127108637,111.82364654541016,137672400
2020-09-29,111.42481261814176,112.16407270770064,110.47154603147797,110.97735595703125,99382200
2020-09-30,110.68557236785257,114.06090471815105,110.52021210350766,112.65045928955078,142675200
2020-10-01,114.43049958924504,114.50831877951315,112.66988308159635,113.60369110107422,116120400
2020-10-02,109.81012618440236,112.22246990869148,109.1584069544176,109.93657684326172,144712000
2020-10-05,110.80227427302496,113.46751863303267,110.4520953152141,113.32160949707031,106243800
2020-10-06,112.5434428788478,112.95198998188178,109.18756954507073,110.07274627685547,161498200
2020-10-07,111.49292694400957,112.3975548762922,111.01628983580524,111.94037628173828,96849000
2020-10-08,113.07843627342072,113.22434541737783,111.46372127712412,111.83335876464844,83477200
2020-10-09,112.13490552618049,113.80798131062522,111.78472652844798,113.77880096435547,100506900
2020-10-12,116.78450413554557,121.76482226057634,116.02578539059424,121.006103515625,240226800
2020-10-13,121.8523509831308,121.96907978641414,116.38568190119372,117.7961196899414,262330500
2020-10-14,117.69884824411241,119.67346409750246,116.35650041512618,117.8836669921875,150712000
2020-10-15,115.48106448900049,117.89340060422654,114.92661561063214,117.4167709350586,112559200
2020-10-16,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800
2020-10-19,116.68723954016163,117.13468888800898,112.50455698180666,112.81582641601562,120639300
2020-10-20,113.02980416838349,115.73396585696945,112.47535532523321,114.30406951904297,124423700
2020-10-21,113.4869934138899,115.47133878200704,113.27299429263485,113.6815414428711,89946000
2020-10-22,114.24570410467129,114.81961147307034,111.4637305673421,112.59208679199219,101988000
2020-10-23,113.21463402999635,113.37027245377989,111.16219869915412,111.9014663696289,82572600
2020-10-26,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700
2020-10-27,112.33918213169002,114.08034796929371,111.41510314504899,113.41889953613281,92276800
2020-10-28,111.91119126662696,112.28082137684017,108.06895131820131,108.16622161865234,143937800
2020-10-29,109.30429841508608,113.73988906858685,109.138930754146,112.17381286621094,146129200
2020-10-30,108.03003661879342,108.93466447069503,104.78116272521534,105.89006042480469,190272600
2020-11-02,106.13323338437135,107.66039994190102,104.39206773628062,105.80250549316406,122866900
2020-11-03,106.66824505588045,108.44831311565359,105.76361714103741,107.42696380615234,107624400
2020-11-04,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859375,138235500
2020-11-05,114.73206338089028,116.35650777308182,113.68153378019652,115.78260040283203,126387100
2020-11-06,115.29054042608115,116.14800627447282,113.15661069606604,115.65106964111328,114457900
2020-11-09,117.41470327709126,118.86655105350619,113.07864459442057,113.34172821044922,154515300
2020-11-10,112.5914649825652,114.57922635490725,111.2078169609619,113.0007095336914,138023400
2020-11-11,114.18945875403799,116.56697971266742,113.45866182357159,116.4305648803711,112295000
2020-11-12,116.55722831965096,117.44392463230551,115.53410975561496,116.15772247314453,103162300
2020-11-13,116.38183532586567,116.60594219409211,114.85203423569632,116.2064437866211,81581900
2020-11-16,115.87516223258528,117.89216151069154,115.12488063733073,117.21983337402344,91183000
2020-11-17,116.48903680048612,117.58035548799745,115.91413933412841,116.3331298828125,74271000
2020-11-18,115.57310124972858,116.75211942679815,114.97871914080206,115.00794982910156,76322100
2020-11-19,114.579214364051,116.01157757714591,113.81918672462538,115.60233306884766,74113000
2020-11-20,115.60233477250766,115.72900356959502,114.28690172841969,114.33561706542969,73604300
2020-11-23,114.17972274018632,114.60845935593927,110.83754418732941,110.93498229980469,127959300
2020-11-24,110.9934577345429,112.8837810182729,109.7072478105703,112.22119140625,113874200
2020-11-25,112.59146004070323,113.76073225947121,112.22118480532058,113.05916595458984,76499200
2020-11-27,113.58535085961773,114.48179346992426,113.24431371809374,113.6048355102539,46691300
2020-11-30,113.97510085734369,117.87268484188316,113.8191939296174,116.00184631347656,169410200
2020-12-01,117.91165703284473,120.30867019893745,116.93726107423544,119.57787322998047,127728200
2020-12-02,118.89579275045067,120.21123325455888,117.79472798281287,119.92865753173828,89004200
2020-12-03,120.35739564047255,120.61074069251367,119.08093920643189,119.79225158691406,78967600
2020-12-04,119.46094830759233,119.71429334953903,118.40859884170744,119.11991119384766,78260400
2020-12-07,119.17836466433876,121.38050156328545,119.1199032870206,120.58149719238281,86712000
2020-12-08,121.18563492753421,121.78001709074977,119.93840178511279,121.19537353515625,82225500
2020-12-09,121.34153828117272,122.72517888074941,117.90192143214601,118.66194915771484,115089200
2020-12-10,117.41471371847992,120.69843079499793,117.07367661772612,120.08455657958984,81312200
2020-12-11,119.29529488946088,119.61684733291102,117.46343320377245,119.27581024169922,86939800
2020-12-14,119.46095361716566,120.19175065083598,118.42809618847487,118.66194915771484,79184500
2020-12-15,121.15638107461726,124.62523548902008,120.95175883034318,124.60574340820312,157243700
2020-12-16,124.14780702795105,125.08321893037582,123.31956442000251,124.53755950927734,98208600
2020-12-17,125.59961557075925,126.26221246145955,124.76163456870026,125.40473937988281,94359800
2020-12-18,125.65809803446096,125.79451286164254,122.89080989581198,123.41698455810547,192541500
2020-12-21,121.81898239256174,125.0247460652675,120.28918099826035,124.94679260253906,121251600
2020-12-22,128.24028106231793,130.96859332329765,126.33045801920044,128.5033721923828,168904800
2020-12-23,128.7761906679344,129.03926690688297,127.43151930755751,127.60691833496094,88223700
2020-12-24,127.95766733547217,130.0428738137408,127.74329906375385,128.5910186767578,54930100
2020-12-28,130.55931944043445,133.82353697075987,130.09159867672324,133.190185546875,124486200
2020-12-29,134.51538107187807,135.23642465149393,130.90036509315357,131.4167938232422,121047300
2020-12-30,132.1085648699982,132.5080706574388,129.98437460777822,130.2961883544922,96452100
2020-12-31,130.64702774975748,131.29013272873263,128.3474524139923,129.29261779785156,99116600
2021-01-04,130.1013562325265,130.18904830293448,123.51443728468345,126.09658813476562,143301900
2021-01-05,125.58987944540236,128.3669135415631,125.14165081624391,127.65559387207031,97664900
2021-01-06,124.44985429829092,127.69459465788168,123.14415983466812,123.35852813720703,155088000
2021-01-07,125.0734581195904,128.25973687058584,124.58626017036609,127.56790924072266,109578200
2021-01-08,129.03928205334992,129.2341731884752,126.89561337992673,128.6690216064453,105158200
2021-01-11,125.88221147258122,126.83711531254554,125.2098759078761,125.67758178710938,100384500
2021-01-12,125.20987551647978,126.36940903829134,123.61186680500131,125.502197265625,91951100
2021-01-13,125.46322047371517,128.08434802714223,125.20014426532036,127.53868865966797,88636800
2021-01-14,127.451013562091,127.64588980955337,125.46323718090288,125.60940551757812,90221800
2021-01-15,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500
2021-01-19,124.50832983471444,125.41452591995923,123.68984069637378,124.55705261230469,90757300
2021-01-20,125.36576603974312,129.09770370348497,125.25858190800798,128.64947509765625,104319500
2021-01-21,130.3741822074859,136.0938817254987,130.1695525142569,133.36557006835938,120150900
2021-01-22,132.79070380672675,136.26930513798973,131.5629700317484,135.50927734375,114459400
2021-01-25,139.40683420534555,141.37510329816405,133.04401504155618,139.2606658935547,157611700
2021-01-26,139.92324336849194,140.60531745751035,137.75033002105468,139.4945068359375,98390600
2021-01-27,139.75763219670037,140.605366954715,136.81496653844508,138.42271423339844,140843800
2021-01-28,135.9477307492471,138.35448999967483,133.19992695994156,133.57994079589844,142621100
2021-01-29,132.35219077043976,133.2388945668448,126.8760908230651,128.58128356933594,177523800
2021-02-01,130.32549144869654,131.91376200881854,127.57768703435836,130.70550537109375,106239800
2021-02-02,132.2547501087198,132.8199015096137,131.16343146870483,131.53370666503906,83305400
2021-02-03,132.28399787741546,132.29375135316877,130.18905238870838,130.51060485839844,89880900
2021-02-04,132.81016544490666,133.88199202454763,131.1439418976162,133.87225341796875,84183100
2021-02-05,134.0332988756867,134.10160078327885,132.57927381040088,133.45753479003906,75693800
2021-02-08,132.74517291566528,133.65272320012699,131.66197638343067,133.6039276123047,71297200
2021-02-09,133.32088673165194,134.55046970081816,132.56949146196018,132.72561645507812,76774200
2021-02-10,133.18424984227164,133.68194379137316,131.15447630613667,132.12057495117188,73046600
2021-02-11,132.61829297068624,133.09646585492624,130.5397381460376,131.8668975830078,64280000
2021-02-12,131.10570080310399,132.25719882820738,130.46163501432542,132.10105895996094,60145100
2021-02-16,132.21820236374853,132.7256347192669,129.58338986171597,129.97373962402344,80576300
2021-02-17,128.08058387844284,129.02716157528442,126.3435683892599,127.68048095703125,97918500
2021-02-18,126.08009517884663,126.86077987924489,124.33332637686648,126.57778930664062,96856700
2021-02-19,127.09497736433161,127.55362902270863,125.68974801869315,126.73390197753906,87668800
2021-02-22,124.91881659012454,126.5875301611266,122.56701700171384,122.95735931396484,103916400
2021-02-23,120.77145192783192,123.65021250049017,115.53112373320839,122.82073974609375,158273000
2021-02-24,121.92294077973033,122.52796420280912,119.27838298052396,122.32303619384766,111039900
2021-02-25,121.66923290454905,123.40624834822879,117.62920604594376,118.0683364868164,148199500
2021-02-26,119.62969515081251,121.83512279314837,118.27326144324365,118.33181762695312,164560400
2021-03-01,120.76168897682948,124.84075076896436,119.82487191939815,124.70413208007812,116307900
2021-03-02,125.30916402931615,125.61167577926304,121.99126560430425,122.0986099243164,102260900
2021-03-03,121.79608848285189,122.67435679168018,118.89780678629857,119.11249542236328,112966300
2021-03-04,118.80997061161986,120.61529516473581,115.75555679894602,117.22908782958984,178155000
2021-03-05,118.05855294315342,118.99536976903175,114.73089476238998,118.48792266845703,153766600
2021-03-08,118.00978376489019,118.07809310772461,113.40376109045417,113.55014038085938,154376600
2021-03-09,116.1556561829824,119.11248639429279,115.92145380009946,118.16590881347656,129525800
2021-03-10,118.75143154135017,119.2198363292163,116.56551771410868,117.08272552490234,111943300
2021-03-11,119.58090377809478,120.23472282472085,118.33181442180619,119.01490783691406,103026500
2021-03-12,117.4925843785623,118.24398715605516,116.28252996168703,118.10736846923828,88105100
2021-03-15,118.47819524715763,121.00564836102156,117.51209640376013,120.99588775634766,92403800
2021-03-16,122.66459306472457,124.14789226969461,121.70826227679905,122.53773498535156,115227900
2021-03-17,121.05444515870833,122.82073491932013,119.38573166517871,121.74729919433594,111932600
2021-03-18,119.91268883951182,120.20544741210641,117.41451014863442,117.61943817138672,121229700
2021-03-19,117.00465278741832,118.49770511150997,116.78996416261775,117.09247589111328,185549500
2021-03-22,117.42428020959487,120.87879739667785,117.3559708631763,120.41038513183594,111912300
2021-03-23,120.35182605450146,121.23984748167706,119.19055981995824,119.58090209960938,95467100
2021-03-24,119.85414272084951,119.93221266793454,117.17054971237121,117.1900634765625,88530500
2021-03-25,116.65336116382848,118.72217030027896,116.12640013534126,117.6780014038086,98844700
2021-03-26,117.44377155344249,118.54648893602595,116.04830307573802,118.28300476074219,94071200
2021-03-29,118.7124028156756,119.61994551573255,117.81462072071783,118.45867919921875,80819200
2021-03-30,117.20958959587135,117.49258758203952,115.98977454091903,117.0046615600586,85671900
2021-03-31,118.7123990051535,120.53723750663126,118.22447299809998,119.20032501220703,118323800
2021-04-01,120.67387400273938,121.18131381778825,119.53212138984829,120.0298080444336,75089100
2021-04-05,120.87879330428332,123.11349534026344,120.09810870436394,122.85977172851562,88651200
2021-04-06,123.44528283557895,124.06006693940361,122.61581009211896,123.16228485107422,80171300
2021-04-07,122.79145672607788,124.830983795515,122.11811647580448,124.81147003173828,83466700
2021-04-08,125.83610421703582,127.24133338786173,125.41649503174914,127.2120590209961,88844600
2021-04-09,126.66559142580684,129.82734234724018,126.34355848189794,129.78831481933594,106686700
2021-04-12,129.31993616746033,129.64196917644963,127.47557612711987,128.0708465576172,91420000
2021-04-13,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500
2021-04-14,131.68146867778168,131.7400174141813,128.48067537183306,128.84173583984375,87222800
2021-04-15,130.58853344102718,131.74003175643296,130.41287232238494,131.25210571289062,89347100
